,age,education-num,income,count
126,30.471698113207548,7.216981132075472,<=50k,102
127,30.471698113207548,7.216981132075472,>50k,4
128,26.0,9.0,<=50k,358
129,26.0,9.0,>50k,18
130,27.0,9.0,<=50k,366
131,27.0,9.0,>50k,34
132,28.0,10.0,<=50k,234
133,28.0,10.0,>50k,31
134,35.0,10.0,<=50k,206
135,35.0,10.0,>50k,48
136,36.0,10.0,<=50k,183
137,36.0,10.0,>50k,77
138,27.0,11.451923076923077,<=50k,92
139,27.0,11.451923076923077,>50k,12
140,28.0,11.440677966101696,<=50k,98
141,28.0,11.440677966101696,>50k,20
142,32.0,11.378151260504202,<=50k,90
143,32.0,11.378151260504202,>50k,29
144,33.0,11.421875,<=50k,102
145,33.0,11.421875,>50k,26
146,34.0,11.418181818181818,<=50k,84
147,34.0,11.418181818181818,>50k,26
148,35.48192771084337,11.461847389558233,<=50k,172
149,35.48192771084337,11.461847389558233,>50k,77
150,23.0,13.020979020979022,<=50k,280
151,23.0,13.020979020979022,>50k,6
152,24.0,13.089783281733746,<=50k,309
153,24.0,13.089783281733746,>50k,14
154,25.0,13.110119047619047,<=50k,306
155,25.0,13.110119047619047,>50k,30
156,27.0,13.279761904761905,<=50k,289
157,27.0,13.279761904761905,>50k,47
158,28.47751937984496,13.34108527131783,<=50k,450
159,28.47751937984496,13.34108527131783,>50k,195
160,31.0,13.39090909090909,<=50k,195
161,31.0,13.39090909090909,>50k,135
162,32.0,13.361764705882353,<=50k,186
163,32.0,13.361764705882353,>50k,154
164,33.0,13.482658959537572,<=50k,193
165,33.0,13.482658959537572,>50k,153
166,34.0,13.454802259887005,<=50k,169
167,34.0,13.454802259887005,>50k,185
168,35.0,13.400560224089636,<=50k,175
169,35.0,13.400560224089636,>50k,182
170,36.0,13.434782608695652,<=50k,179
171,36.0,13.434782608695652,>50k,189
172,38.0,4.0,<=50k,39
173,38.0,4.0,>50k,4
174,37.4468085106383,6.0,<=50k,39
175,37.4468085106383,6.0,>50k,8
176,39.48,6.0,<=50k,45
177,39.48,6.0,>50k,5
178,37.0,7.184210526315789,<=50k,34
179,37.0,7.184210526315789,>50k,4
180,41.0,3.0256410256410255,<=50k,38
181,41.0,3.0256410256410255,>50k,1
182,45.0,9.0,<=50k,234
183,45.0,9.0,>50k,72
184,46.0,9.0,<=50k,230
185,46.0,9.0,>50k,76
186,39.0,10.491176470588234,<=50k,232
187,39.0,10.491176470588234,>50k,108
188,40.0,10.536111111111111,<=50k,243
189,40.0,10.536111111111111,>50k,117
190,44.0,10.437689969604863,<=50k,213
191,44.0,10.437689969604863,>50k,116
192,45.493650793650794,10.458730158730159,<=50k,417
193,45.493650793650794,10.458730158730159,>50k,213
194,40.0,13.603825136612022,<=50k,167
195,40.0,13.603825136612022,>50k,199
196,41.0,13.594240837696335,<=50k,160
197,41.0,13.594240837696335,>50k,222
198,48.0,9.0,<=50k,187
199,48.0,9.0,>50k,59
200,49.0,9.0,<=50k,210
201,49.0,9.0,>50k,67
202,50.0,9.0,<=50k,199
203,50.0,9.0,>50k,101
204,51.0,9.0,<=50k,232
205,51.0,9.0,>50k,88
206,52.0,9.0,<=50k,185
207,52.0,9.0,>50k,79
208,53.47912087912088,9.0,<=50k,311
209,53.47912087912088,9.0,>50k,144
210,50.0,10.415,<=50k,117
211,50.0,10.415,>50k,83
212,51.0,10.429824561403509,<=50k,138
213,51.0,10.429824561403509,>50k,90
214,52.0,10.365591397849462,<=50k,117
215,52.0,10.365591397849462,>50k,69
216,53.473846153846154,10.307692307692308,<=50k,202
217,53.473846153846154,10.307692307692308,>50k,123
218,52.0,13.726256983240223,<=50k,61
219,52.0,13.726256983240223,>50k,118
220,53.464285714285715,13.736263736263735,<=50k,124
221,53.464285714285715,13.736263736263735,>50k,240
222,57.0,3.217391304347826,<=50k,41
223,57.0,3.217391304347826,>50k,5
224,57.0,9.0,<=50k,136
225,57.0,9.0,>50k,43
226,55.47908745247148,10.300380228136882,<=50k,168
227,55.47908745247148,10.300380228136882,>50k,95
228,55.4448051948052,13.717532467532468,<=50k,120
229,55.4448051948052,13.717532467532468,>50k,188
230,61.4375,9.0,<=50k,236
231,61.4375,9.0,>50k,52
232,26.49122807017544,6.0,<=50k,56
233,26.49122807017544,6.0,>50k,1
234,28.790697674418606,6.0,<=50k,84
235,28.790697674418606,6.0,>50k,2
236,31.28125,5.0,<=50k,31
237,31.28125,5.0,>50k,1
238,34.0,4.892307692307693,<=50k,63
239,34.0,4.892307692307693,>50k,2
240,22.0,7.2745098039215685,<=50k,49
241,22.0,7.2745098039215685,>50k,2
242,23.0,7.345454545454546,<=50k,53
243,23.0,7.345454545454546,>50k,2
244,25.0,7.2727272727272725,<=50k,52
245,25.0,7.2727272727272725,>50k,3
246,26.46875,7.25,<=50k,93
247,26.46875,7.25,>50k,3
248,32.0,7.296296296296297,<=50k,47
249,32.0,7.296296296296297,>50k,7
250,33.0,7.363636363636363,<=50k,53
251,33.0,7.363636363636363,>50k,2
252,34.0,7.290909090909091,<=50k,54
253,34.0,7.290909090909091,>50k,1
254,29.0,10.0,<=50k,215
255,29.0,10.0,>50k,26
256,30.0,10.0,<=50k,213
257,30.0,10.0,>50k,42
258,20.5,13.166666666666666,<=50k,17
259,20.5,13.166666666666666,>50k,1
260,22.0,13.007299270072993,<=50k,134
261,22.0,13.007299270072993,>50k,3
262,39.0,3.914285714285714,<=50k,34
263,39.0,3.914285714285714,>50k,1
264,40.0,3.8333333333333335,<=50k,38
265,40.0,3.8333333333333335,>50k,4
266,38.0,7.2105263157894735,<=50k,32
267,38.0,7.2105263157894735,>50k,6
268,39.42372881355932,7.3559322033898304,<=50k,54
269,39.42372881355932,7.3559322033898304,>50k,5
270,42.583333333333336,1.75,<=50k,11
271,42.583333333333336,1.75,>50k,1
272,41.0,5.56,<=50k,24
273,41.0,5.56,>50k,1
274,41.0,7.354838709677419,<=50k,26
275,41.0,7.354838709677419,>50k,5
276,42.45652173913044,7.239130434782608,<=50k,43
277,42.45652173913044,7.239130434782608,>50k,3
278,44.0,2.625,<=50k,15
279,44.0,2.625,>50k,1
280,44.0,4.375,<=50k,23
281,44.0,4.375,>50k,1
282,44.0,6.0,<=50k,13
283,44.0,6.0,>50k,1
284,44.0,7.466666666666667,<=50k,24
285,44.0,7.466666666666667,>50k,6
286,45.0,7.0,<=50k,47
287,45.0,7.0,>50k,5
288,46.0,3.0952380952380953,<=50k,41
289,46.0,3.0952380952380953,>50k,1
290,46.0,6.292307692307692,<=50k,55
291,46.0,6.292307692307692,>50k,10
292,47.0,2.625,<=50k,22
293,47.0,2.625,>50k,2
294,47.0,4.0,<=50k,20
295,47.0,4.0,>50k,4
296,47.0,7.205128205128205,<=50k,38
297,47.0,7.205128205128205,>50k,1
298,48.0,3.6153846153846154,<=50k,36
299,48.0,3.6153846153846154,>50k,3
300,50.0,3.5652173913043477,<=50k,45
301,50.0,3.5652173913043477,>50k,1
302,56.0,2.6153846153846154,<=50k,11
303,56.0,2.6153846153846154,>50k,2
304,56.0,4.0,<=50k,26
305,56.0,4.0,>50k,2
306,56.0,5.0,<=50k,17
307,56.0,5.0,>50k,1
308,57.0,5.0,<=50k,10
309,57.0,5.0,>50k,3
310,57.0,6.552631578947368,<=50k,32
311,57.0,6.552631578947368,>50k,6
312,58.0,3.782608695652174,<=50k,44
313,58.0,3.782608695652174,>50k,2
314,58.0,9.0,<=50k,155
315,58.0,9.0,>50k,57
316,59.45161290322581,9.0,<=50k,254
317,59.45161290322581,9.0,>50k,87
318,57.0,10.328125,<=50k,86
319,57.0,10.328125,>50k,42
320,57.0,13.700680272108844,<=50k,45
321,57.0,13.700680272108844,>50k,102
322,61.44827586206897,4.0,<=50k,51
323,61.44827586206897,4.0,>50k,7
324,61.47826086956522,5.0,<=50k,21
325,61.47826086956522,5.0,>50k,2
326,61.388888888888886,6.680555555555555,<=50k,65
327,61.388888888888886,6.680555555555555,>50k,7
328,63.0,3.3548387096774195,<=50k,26
329,63.0,3.3548387096774195,>50k,5
330,64.36206896551724,3.293103448275862,<=50k,56
331,64.36206896551724,3.293103448275862,>50k,2
332,63.0,9.0,<=50k,97
333,63.0,9.0,>50k,17
334,64.46460176991151,9.0,<=50k,184
335,64.46460176991151,9.0,>50k,42
336,61.0,13.8,<=50k,44
337,61.0,13.8,>50k,61
338,66.0,3.6538461538461537,<=50k,25
339,66.0,3.6538461538461537,>50k,1
340,67.0,4.918367346938775,<=50k,48
341,67.0,4.918367346938775,>50k,1
342,68.45833333333333,4.875,<=50k,71
343,68.45833333333333,4.875,>50k,1
344,66.0,9.0,<=50k,60
345,66.0,9.0,>50k,14
346,70.54716981132076,4.679245283018868,<=50k,48
347,70.54716981132076,4.679245283018868,>50k,5
348,75.046875,4.734375,<=50k,63
349,75.046875,4.734375,>50k,1
350,31.0,6.0,<=50k,28
351,31.0,6.0,>50k,2
352,32.0,6.0,<=50k,31
353,32.0,6.0,>50k,2
354,35.0,4.746031746031746,<=50k,62
355,35.0,4.746031746031746,>50k,1
356,35.0,7.283018867924528,<=50k,52
357,35.0,7.283018867924528,>50k,1
358,36.0,7.226415094339623,<=50k,51
359,36.0,7.226415094339623,>50k,2
360,42.29032258064516,4.0,<=50k,30
361,42.29032258064516,4.0,>50k,1
362,42.45454545454545,5.0,<=50k,21
363,42.45454545454545,5.0,>50k,1
364,45.0,2.7142857142857144,<=50k,13
365,45.0,2.7142857142857144,>50k,1
366,45.0,4.451612903225806,<=50k,26
367,45.0,4.451612903225806,>50k,5
368,47.0,5.0,<=50k,8
369,47.0,5.0,>50k,1
370,47.0,6.0,<=50k,14
371,47.0,6.0,>50k,2
372,48.0,6.0,<=50k,19
373,48.0,6.0,>50k,3
374,48.0,7.172413793103448,<=50k,26
375,48.0,7.172413793103448,>50k,3
376,49.0,2.6666666666666665,<=50k,11
377,49.0,2.6666666666666665,>50k,1
378,49.0,4.0,<=50k,28
379,49.0,4.0,>50k,1
380,49.0,5.0,<=50k,14
381,49.0,5.0,>50k,1
382,50.0,6.0,<=50k,19
383,50.0,6.0,>50k,3
384,50.0,7.166666666666667,<=50k,20
385,50.0,7.166666666666667,>50k,4
386,51.0,2.4,<=50k,14
387,51.0,2.4,>50k,1
388,51.0,4.5,<=50k,33
389,51.0,4.5,>50k,1
390,51.0,6.0,<=50k,17
391,51.0,6.0,>50k,3
392,51.0,7.233333333333333,<=50k,24
393,51.0,7.233333333333333,>50k,6
394,52.0,2.35,<=50k,18
395,52.0,2.35,>50k,2
396,52.0,4.375,<=50k,30
397,52.0,4.375,>50k,2
398,52.0,6.0,<=50k,25
399,52.0,6.0,>50k,2
400,52.0,7.433333333333334,<=50k,25
401,52.0,7.433333333333334,>50k,5
402,53.30769230769231,5.0,<=50k,24
403,53.30769230769231,5.0,>50k,2
404,56.0,6.0,<=50k,19
405,56.0,6.0,>50k,2
406,56.0,7.28,<=50k,22
407,56.0,7.28,>50k,3
408,58.0,6.0,<=50k,15
409,58.0,6.0,>50k,7
410,58.0,7.296296296296297,<=50k,25
411,58.0,7.296296296296297,>50k,2
412,59.48148148148148,5.0,<=50k,23
413,59.48148148148148,5.0,>50k,4
414,59.348837209302324,6.476744186046512,<=50k,72
415,59.348837209302324,6.476744186046512,>50k,14
416,58.0,10.383928571428571,<=50k,71
417,58.0,10.383928571428571,>50k,41
418,58.0,13.602941176470589,<=50k,52
419,58.0,13.602941176470589,>50k,84
420,59.409909909909906,13.774774774774775,<=50k,95
421,59.409909909909906,13.774774774774775,>50k,127
422,61.23076923076923,3.0,<=50k,12
423,61.23076923076923,3.0,>50k,1
424,63.0,5.0,<=50k,8
425,63.0,5.0,>50k,2
426,63.0,6.636363636363637,<=50k,30
427,63.0,6.636363636363637,>50k,3
428,64.42424242424242,5.606060606060606,<=50k,26
429,64.42424242424242,5.606060606060606,>50k,7
430,64.48484848484848,7.121212121212121,<=50k,30
431,64.48484848484848,7.121212121212121,>50k,3
432,61.0,10.306666666666667,<=50k,44
433,61.0,10.306666666666667,>50k,31
434,62.0,10.304878048780488,<=50k,65
435,62.0,10.304878048780488,>50k,17
436,63.0,10.220588235294118,<=50k,46
437,63.0,10.220588235294118,>50k,22
438,64.4779411764706,10.345588235294118,<=50k,107
439,64.4779411764706,10.345588235294118,>50k,29
440,62.0,13.747826086956522,<=50k,50
441,62.0,13.747826086956522,>50k,65
442,66.0,5.0,<=50k,5
443,66.0,5.0,>50k,1
444,66.0,6.518518518518518,<=50k,21
445,66.0,6.518518518518518,>50k,6
446,67.0,9.0,<=50k,65
447,67.0,9.0,>50k,14
448,68.45299145299145,9.0,<=50k,102
449,68.45299145299145,9.0,>50k,15
450,66.0,10.384615384615385,<=50k,41
451,66.0,10.384615384615385,>50k,11
452,66.0,13.5,<=50k,29
453,66.0,13.5,>50k,23
454,72.5,2.6666666666666665,<=50k,11
455,72.5,2.6666666666666665,>50k,1
456,70.0,9.0,<=50k,43
457,70.0,9.0,>50k,1
458,36.0,3.2058823529411766,<=50k,31
459,36.0,3.2058823529411766,>50k,3
460,36.0,5.6521739130434785,<=50k,45
461,36.0,5.6521739130434785,>50k,1
462,42.0,3.0,<=50k,8
463,42.0,3.0,>50k,1
464,43.0,3.0,<=50k,10
465,43.0,3.0,>50k,1
466,42.0,6.0,<=50k,12
467,42.0,6.0,>50k,3
468,43.0,6.0,<=50k,14
469,43.0,6.0,>50k,1
470,49.0,6.0,<=50k,19
471,49.0,6.0,>50k,3
472,49.0,7.214285714285714,<=50k,27
473,49.0,7.214285714285714,>50k,1
474,53.0,1.7,<=50k,9
475,53.0,1.7,>50k,1
476,54.0,1.5,<=50k,9
477,54.0,1.5,>50k,1
478,53.38095238095238,3.0,<=50k,17
479,53.38095238095238,3.0,>50k,4
480,53.46153846153846,4.0,<=50k,35
481,53.46153846153846,4.0,>50k,4
482,53.275,7.375,<=50k,34
483,53.275,7.375,>50k,6
484,59.0,2.375,<=50k,7
485,59.0,2.375,>50k,1
486,59.0,4.0,<=50k,17
487,59.0,4.0,>50k,1
488,60.0,4.0,<=50k,26
489,60.0,4.0,>50k,3
490,59.0,10.357798165137615,<=50k,59
491,59.0,10.357798165137615,>50k,50
492,60.0,10.362068965517242,<=50k,80
493,60.0,10.362068965517242,>50k,36
494,61.0,1.0,<=50k,2
495,61.0,1.0,>50k,1
496,61.3,2.0,<=50k,9
497,61.3,2.0,>50k,1
498,63.0,13.556962025316455,<=50k,38
499,63.0,13.556962025316455,>50k,41
500,64.45652173913044,13.847826086956522,<=50k,62
501,64.45652173913044,13.847826086956522,>50k,76
502,67.0,10.272727272727273,<=50k,35
503,67.0,10.272727272727273,>50k,9
504,68.44776119402985,10.417910447761194,<=50k,51
505,68.44776119402985,10.417910447761194,>50k,16
506,67.0,13.742424242424242,<=50k,33
507,67.0,13.742424242424242,>50k,33
508,72.47826086956522,4.0,<=50k,20
509,72.47826086956522,4.0,>50k,3
510,72.45833333333333,6.333333333333333,<=50k,23
511,72.45833333333333,6.333333333333333,>50k,1
512,71.0,9.0,<=50k,34
513,71.0,9.0,>50k,5
514,70.0,10.161290322580646,<=50k,21
515,70.0,10.161290322580646,>50k,10
516,70.0,13.617647058823529,<=50k,20
517,70.0,13.617647058823529,>50k,14
518,74.0,9.0,<=50k,20
519,74.0,9.0,>50k,5
520,75.45454545454545,9.0,<=50k,40
521,75.45454545454545,9.0,>50k,4
522,77.0,4.266666666666667,<=50k,14
523,77.0,4.266666666666667,>50k,1
524,78.42105263157895,4.526315789473684,<=50k,18
525,78.42105263157895,4.526315789473684,>50k,1
526,80.0,8.789473684210526,<=50k,34
527,80.0,8.789473684210526,>50k,4
528,81.28846153846153,8.076923076923077,<=50k,45
529,81.28846153846153,8.076923076923077,>50k,7
530,53.0,6.0,<=50k,15
531,53.0,6.0,>50k,2
532,54.0,6.0,<=50k,15
533,54.0,6.0,>50k,2
534,60.0,1.5,<=50k,3
535,60.0,1.5,>50k,1
536,60.0,3.0,<=50k,10
537,60.0,3.0,>50k,2
538,72.0,9.0,<=50k,33
539,72.0,9.0,>50k,1
540,73.0,9.0,<=50k,39
541,73.0,9.0,>50k,2
542,71.0,10.333333333333334,<=50k,16
543,71.0,10.333333333333334,>50k,5
544,72.39583333333333,10.270833333333334,<=50k,39
545,72.39583333333333,10.270833333333334,>50k,9
546,71.0,13.655172413793103,<=50k,16
547,71.0,13.655172413793103,>50k,13
548,72.43478260869566,13.934782608695652,<=50k,30
549,72.43478260869566,13.934782608695652,>50k,16
550,74.0,10.125,<=50k,10
551,74.0,10.125,>50k,6
552,75.38461538461539,10.153846153846153,<=50k,21
553,75.38461538461539,10.153846153846153,>50k,5
554,77.0,9.0,<=50k,10
555,77.0,9.0,>50k,2
556,78.42857142857143,9.0,<=50k,18
557,78.42857142857143,9.0,>50k,3
558,77.54545454545455,10.409090909090908,<=50k,19
559,77.54545454545455,10.409090909090908,>50k,3
560,90.0,7.666666666666667,<=50k,23
561,90.0,7.666666666666667,>50k,4
562,68.0,13.0,<=50k,6
563,68.0,13.0,>50k,10
564,69.0,13.0,<=50k,9
565,69.0,13.0,>50k,8
566,68.29411764705883,14.0,<=50k,13
567,68.29411764705883,14.0,>50k,4
568,74.0,12.75,<=50k,4
569,74.0,12.75,>50k,4
570,75.33333333333333,14.0,<=50k,7
571,75.33333333333333,14.0,>50k,2
572,83.0,5.666666666666667,<=50k,2
573,83.0,5.666666666666667,>50k,1
574,83.0,9.875,<=50k,7
575,83.0,9.875,>50k,1
576,84.0,8.307692307692308,<=50k,12
577,84.0,8.307692307692308,>50k,1
578,90.0,10.545454545454545,<=50k,9
579,90.0,10.545454545454545,>50k,2
580,90.0,13.647058823529411,<=50k,10
581,90.0,13.647058823529411,>50k,7
582,69.0,15.272727272727273,<=50k,3
583,69.0,15.272727272727273,>50k,8
584,75.0,13.0,<=50k,3
585,75.0,13.0,>50k,2
586,76.0,13.0,<=50k,5
587,76.0,13.0,>50k,3
588,74.0,15.4,<=50k,2
589,74.0,15.4,>50k,3
590,77.0,13.0,<=50k,3
591,77.0,13.0,>50k,1
592,78.375,13.0,<=50k,4
593,78.375,13.0,>50k,4
594,77.88888888888889,15.666666666666666,<=50k,5
595,77.88888888888889,15.666666666666666,>50k,4
596,85.16666666666667,12.0,<=50k,5
597,85.16666666666667,12.0,>50k,1
598,87.9090909090909,10.0,<=50k,10
599,87.9090909090909,10.0,>50k,1
600,68.0,15.0,<=50k,1
601,68.0,15.0,>50k,2
602,68.0,16.0,<=50k,3
603,68.0,16.0,>50k,4
604,75.5,15.0,<=50k,2
605,75.5,15.0,>50k,2
606,75.0,16.0,<=50k,2
607,75.0,16.0,>50k,2
608,77.0,14.0,<=50k,2
609,77.0,14.0,>50k,2
610,78.5,14.0,<=50k,3
611,78.5,14.0,>50k,1
